timestamp,gx,gy,gz
1726357231.8785954,-302.06,388.12,-275.57
1726357311.3837926,22.28,71.72,138.79
1726357359.5417905,239.07,-492.25,281.43
1726357184.442701,-64.76,203.67,-16.54
1726357432.636081,0.18,-46.26,-93.2
1726357510.721067,-1.04,-2.2,2.69
1726357475.117404,120.48,-133.91,2.5
1726357320.318941,-51.21,-424.68,761.54
1726357113.754974,363.16,168.03,-484.13
1726357251.7393224,-68.18,88.93,-53.77
1726357259.3015635,-319.46,115.97,206.54
1726356871.351027,-297.55,377.99,500.55
1726357206.4615045,121.7,265.2,474.06
1726357438.026849,0.92,-0.79,1.53
1726357175.691505,-87.65,253.42,-152.04
1726357368.072934,-17.03,627.56,-192.99
1726356995.7963283,1.04,1.59,-0.43
1726357462.9475842,2.14,-18.07,-46.26
1726357220.1375918,210.27,-209.59,-605.29
1726357304.694654,78.37,150.45,215.09
1726357020.282559,-89.84,-12.15,113.95
1726357367.3342738,-8.54,-18.01,142.03
1726357411.3409452,69.76,-23.25,-8.3
1726357144.109356,99.37,191.41,901.98
1726357215.162132,245.48,-323.97,-268.55
1726357221.702901,36.68,-176.82,40.16
1726357264.2947924,366.64,-243.9,544.25
1726357218.410236,226.5,-292.11,-661.5
1726357115.5543485,334.29,174.68,254.21
1726357257.2319486,81.24,-17.88,-20.45
1726357170.0106173,70.92,-305.73,225.52
1726357175.92785,65.73,-62.68,-26.18
1726357348.3397603,-209.41,828.25,27.71
1726357018.903779,147.58,-79.35,-224.18
1726357181.3775425,137.21,-165.41,501.53
1726357014.8336744,-19.47,48.65,16.85
1726356884.7129967,-224.49,-557.86,669.56
1726357403.871232,-121.22,237.55,213.93
1726357446.3993268,0.79,-2.38,2.93
1726357251.2354977,-23.13,-68.3,50.84
1726357068.6425834,169.31,-615.78,-412.84
1726357037.8353927,-305.42,-474.61,248.9
1726357139.7102983,198.18,323.18,203.74
1726357192.5119965,362.37,-217.22,224.91
1726356843.7852006,0.92,-0.12,0.49
1726356882.1757784,-340.27,-197.51,-447.81
1726357297.6106434,-41.08,200.56,-314.7
1726357468.7017224,-302.06,112.0,64.7
1726356880.602147,-538.51,610.29,-141.3
1726357010.3646438,20.2,16.48,-0.49
1726357017.788372,-122.31,37.23,226.26
1726357190.274393,279.97,-206.85,469.36
1726357154.434463,82.82,-551.45,-239.62
1726356866.6106994,-28.69,404.97,170.47
1726356849.4567285,-0.37,-0.31,0.92
1726357023.114242,102.97,-336.43,217.29
1726357295.6803706,-11.11,-18.86,279.24
1726357297.3613162,-35.1,-47.18,-257.26
1726357449.6620438,2.44,0.06,0.49
1726357386.8176968,-204.9,773.68,14.65
1726357046.1224778,368.71,-605.65,-128.54
1726357497.618044,-76.23,135.86,-123.29
1726357426.2297328,-57.01,169.62,-81.97
1726357396.168079,-54.63,234.74,-192.5
1726356878.833957,-521.0,632.51,-443.73
1726357192.7541835,39.61,-130.25,425.35
1726356869.72022,-25.76,-25.21,390.38
1726357442.049884,-0.55,-2.38,-3.11
1726357512.3905385,0.24,-2.81,-4.21
1726357123.6315076,83.92,-27.28,392.03
1726357137.0527675,-482.06,-34.67,406.74
1726357099.7804348,135.68,391.97,425.11
1726357473.871516,162.6,144.17,-7.45
1726357398.093976,79.65,80.87,247.38
1726357113.274234,116.82,-130.62,555.36
1726357137.5436988,53.83,-91.49,268.31
1726357049.9016502,268.13,246.03,-630.43
1726357445.5747356,0.0,-4.76,-1.28
1726357075.1805334,66.77,-8.67,-304.38
1726357194.387643,150.27,425.66,-19.71
1726357419.6819327,71.78,-333.01,137.02
1726357037.6092298,-617.98,-100.22,711.98
1726357367.099694,63.05,-142.4,337.52
1726357086.4478006,128.11,112.0,-432.92
1726357369.617316,-72.02,155.09,45.59
1726357399.586988,79.65,-359.56,458.25
1726357427.6872382,22.83,-439.15,388.18
1726357134.3539338,152.28,-251.28,-508.0
1726357221.9427943,269.65,-52.19,-39.43
1726357331.6482892,1045.53,182.37,-102.36
1726357326.385972,-262.39,-316.59,525.21
1726357087.19058,-37.05,-157.35,-358.83
1726357381.5645385,-187.74,802.8,-56.09
1726357044.3176618,-323.06,454.35,-4.64
1726357500.7680378,-3.91,-2.01,-0.43
1726357414.151921,139.04,-574.77,441.59
1726357475.725389,24.05,13.18,-32.84
1726357178.8948753,36.99,10.44,87.34
1726356887.8724148,613.16,-41.08,826.11
1726357400.7828405,-7.81,-202.33,373.47
1726357000.6445377,-2.87,-1.53,-0.43
1726357464.650206,34.0,-27.53,37.84
1726357453.5853915,-95.28,-507.75,315.55
1726357467.923663,-39.98,-42.91,67.63
1726357488.3387463,90.64,170.47,222.23
1726357436.2984445,8.61,-0.67,2.08
1726357055.1013846,-427.8,-2.38,484.74
1726357169.7740872,-78.92,8.06,145.14
1726357272.3860228,242.98,131.65,-102.05
1726357467.1719737,-19.59,-265.75,-56.7
1726357187.972869,6.16,-241.58,420.29
1726357135.1388984,-358.34,-49.26,646.55
1726357254.44411,569.27,1159.73,289.25
1726356867.8668246,322.14,307.31,713.44
1726357059.13714,-611.15,398.62,549.01
1726356838.9375658,-0.31,-0.37,0.06
1726357430.6515803,40.47,-165.59,-10.25
1726356992.4997072,1.71,0.79,-0.67
1726357248.7275555,52.31,-84.47,15.63
1726357091.1090193,25.15,213.62,-571.72
1726357496.1407084,-449.28,126.4,98.45
1726356868.40395,-267.82,-230.1,820.8
1726357047.3426943,397.28,215.15,555.42
1726357486.387514,104.49,-653.99,-227.97
1726357097.7878623,216.19,-76.78,-180.11
1726357143.6154518,80.81,-806.4,429.99
1726357310.4092343,62.5,-37.84,-266.97
1726357070.3809843,411.68,552.98,-50.48
1726356994.7197676,-0.24,-0.31,0.18
1726357260.754845,95.09,165.34,-97.29
1726356886.466809,162.05,-327.09,887.39
1726357074.0952122,-362.0,546.45,280.82
1726357341.892028,-80.44,185.85,213.81
1726357114.019346,351.26,-424.56,-661.5
1726357093.601797,132.93,-356.51,-178.83
1726357383.8849697,206.42,-53.53,297.61
1726357391.2527225,-24.72,52.43,153.14
1726357169.0479534,-31.07,-268.68,-82.4
1726356884.2102926,210.63,594.6,388.98
1726357431.1520116,27.65,-155.64,-284.18
1726357024.67544,-357.6,-443.79,631.23
1726357031.8101487,-865.97,-594.73,-702.82
1726357282.3805792,123.17,-303.53,-50.05
1726357160.251088,113.16,-122.07,-486.27
1726357089.8570132,-277.59,474.73,130.37
1726357410.1270847,84.35,-102.36,160.64
1726356882.4329617,177.19,18.31,-717.1
1726357385.11951,270.63,838.44,-315.67
1726357227.9295034,-17.94,-121.34,-415.59
1726357095.795999,257.08,-263.79,-190.73
1726357141.6904483,387.7,-101.99,532.47
1726356877.9609172,-466.8,626.95,-591.74
1726356859.9213734,3.05,0.0,0.61
1726357424.013034,-26.49,82.21,-35.28
1726357003.8098972,-0.73,-0.67,0.67
1726357285.146885,2.44,50.17,-19.78
1726357048.112811,284.73,-751.59,-379.09
1726357219.1698546,-174.38,605.04,505.49
1726357399.33648,-5.13,-275.27,15.5
1726357444.773221,0.79,-3.66,0.06
1726357162.6730623,-11.84,110.78,-96.31
1726357227.4290469,140.99,0.85,-101.99
1726357180.8979795,109.56,171.51,-492.07
1726356873.7156622,1462.04,308.11,-911.38
1726357239.3517942,-27.95,91.06,89.17
1726357035.879307,-405.52,7.08,1116.09
1726357401.0271084,278.63,-202.94,484.92
1726357332.9280236,-0.55,192.26,-147.22
1726357043.3633249,317.02,-306.15,-642.64
1726357353.5045226,-50.05,-77.27,-34.55
1726357487.1198475,52.37,392.76,-221.19
1726357199.6956165,449.1,-161.19,251.71
1726357042.60386,364.14,-495.67,-568.54
1726357284.1422148,100.04,-24.9,-61.83
1726357153.4687731,-58.29,386.78,414.98
1726357093.067498,259.22,-483.95,-292.6
1726357138.73043,1.65,-31.37,-145.14
1726357401.5335574,11.47,-336.18,-296.94
1726357502.2643025,-0.98,1.1,-1.83
1726357211.8792157,-159.0,-47.06,912.29
1726357009.2607915,224.43,94.97,107.54
1726357385.3477492,-223.88,504.64,108.03
1726357181.1424036,354.74,-156.74,-11.96
1726357127.2641065,-22.28,-388.55,497.19
1726357176.1741931,119.38,-259.28,98.45
1726357156.344071,205.26,-327.88,-416.69
1726357227.6762998,41.69,-287.17,-311.46
1726357014.0202084,70.25,81.48,-17.15
1726357014.5642617,23.74,22.95,29.42
1726357451.3267226,144.29,-237.24,97.66
1726357121.896968,135.01,178.04,-70.62
1726357492.4503922,18.43,-669.74,-335.02
1726357058.6153326,-104.43,-330.26,-466.55
1726357515.0457733,23.38,22.71,-18.86
1726357196.3509097,1.83,-164.18,456.3
1726357336.0954494,-114.2,-176.33,101.14
1726357132.1644182,477.84,-370.85,-522.4
1726357033.8457916,-1202.39,312.74,732.18
1726357425.964811,67.44,-170.23,-12.02
1726357314.8823702,-146.3,-855.53,430.66
1726357162.9105268,-4.21,-85.14,112.3
1726357445.2982724,0.43,-0.92,-0.92
1726357056.6330364,-258.73,-143.68,-367.98
1726357243.8099017,7.63,140.32,112.06
1726357476.0024178,-17.52,19.1,-51.82
1726357435.8055365,-9.34,24.29,-22.95
1726356998.754245,-2.99,0.85,-1.4
1726357289.898892,190.67,129.7,-218.2
1726357097.549211,118.23,-80.2,-111.33
1726357157.8215308,25.39,120.0,-111.76
1726357309.8995922,111.33,158.51,18.68
1726356995.2531486,-14.83,-7.2,5.0
1726357290.9008052,69.64,56.95,166.87
1726357239.5966237,65.19,-51.57,-367.8
1726357406.0986006,-87.22,-27.89,380.92
1726357446.9037824,-0.85,1.46,-1.46
1726357169.300209,-134.4,300.35,-141.6
1726357208.716558,226.75,-276.31,-528.08
1726357247.319694,103.58,19.35,1.04
1726357150.2087808,341.74,15.2,-236.15
1726357301.113258,-139.53,-39.25,9.58
1726357491.0357618,-33.51,107.54,274.05
1726357210.3218925,321.59,-103.94,-617.25
1726357441.0462875,0.0,2.5,-3.91
1726357291.2175255,-205.2,-205.14,111.39
1726357185.6986396,-79.71,178.41,77.21
1726357459.8640678,195.68,-104.31,49.99
1726357187.447444,102.78,187.93,-377.62
1726357047.0879822,-255.74,-267.33,864.99
1726357159.0101883,-189.51,381.1,428.71
1726357088.8740945,313.72,-208.98,-626.4
1726356853.0590875,-1.22,-0.37,-0.49
1726357298.1232402,-114.69,-151.06,320.43
1726357106.945115,232.12,287.6,-94.85
1726356880.3610334,-13.73,730.35,-402.04
1726357226.2174292,72.81,-338.56,-176.88
1726357491.264372,-80.14,-390.38,-150.45
1726357343.6343508,171.02,-1.71,-170.9
1726357248.0229435,-59.02,77.15,-12.45
1726357121.1368318,-237.43,282.53,501.4
1726357343.3971734,234.86,-79.83,-180.3
1726357143.853684,473.51,-328.31,764.95
1726357081.1343696,-394.17,454.04,492.19
1726357110.229943,-80.32,-124.82,-509.16
1726356888.6140172,316.96,-80.2,593.02
1726357031.298778,-433.04,187.5,836.36
1726357386.3305426,-90.7,84.9,62.32
1726357025.4252846,-396.18,598.21,228.21
1726356875.8938372,596.19,479.43,-663.09
1726357108.159447,-398.93,333.44,527.77
1726357057.1008475,-535.34,-143.13,665.04
1726357298.5910285,-7.93,160.95,-447.02
1726356880.073423,-345.34,861.39,80.08
1726357480.4453435,-81.79,78.0,786.93
1726357156.8392873,-71.96,201.48,-13.49
1726357192.2696557,146.55,140.81,-463.81
1726357350.0932608,-11.84,664.18,-142.82
1726357350.5809703,33.63,-623.17,425.42
1726356863.5177,-213.68,-184.2,240.17
1726357317.843194,75.2,15.08,127.08
1726356869.9883077,64.21,-134.64,234.37
1726357200.5574636,105.16,356.69,-355.22
1726357046.61475,-297.42,200.44,-299.32
1726357281.6772788,55.42,663.02,-96.98
1726357008.0026386,3.36,3.11,-1.53
1726357180.127034,158.57,-99.73,419.37
1726357057.6001918,452.39,252.2,388.12
1726357033.0597992,-691.22,-512.15,894.41
1726357131.9229395,375.43,313.11,-576.54
1726357187.7051609,249.63,-133.67,83.13
1726356842.174583,-0.31,-0.37,0.06
1726357203.10492,361.57,23.01,-622.8
1726357334.4039395,333.92,-124.82,-320.86
1726357057.843009,241.03,407.71,-506.65
1726357009.017893,246.15,97.78,-37.11
1726357046.8476086,-825.07,311.52,807.07
1726357243.2491894,-64.58,341.43,157.41
1726357125.5872717,199.04,113.77,322.45
1726357148.7420986,21.24,289.86,488.77
1726357507.3306916,-0.18,-0.92,0.18
1726357353.9889176,56.58,-8.36,23.99
1726357211.6264944,-468.2,110.29,725.46
1726357150.4710982,107.73,-267.21,-408.08
1726357030.809488,-772.52,-1014.53,442.63
1726357492.9366848,41.02,152.22,97.84
1726357402.5055249,78.31,159.3,-219.79
1726357513.1148596,-0.43,0.67,1.04
1726357071.370612,77.82,-535.4,-230.53
1726357189.2243736,60.36,-147.83,526.12
1726356878.323038,-345.21,727.42,-447.02
1726357383.6366963,-57.25,492.68,-300.78
1726357034.6595936,-1091.06,-329.9,-743.23
1726357353.7470682,48.16,-341.98,-41.32
1726357328.9612513,-161.68,126.04,328.92
1726357307.908911,-107.67,-128.85,220.64
1726357004.8254166,-0.98,-0.85,1.1
1726357338.9081142,-30.33,258.24,-141.97
1726357025.9604905,-653.2,-817.93,286.93
1726357061.706216,-100.04,-390.69,545.53
1726357307.66712,-65.55,-127.99,40.1
1726357509.5034432,-0.79,0.06,-0.49
1726357190.759405,3.05,302.37,43.64
1726357446.1613164,0.24,0.43,-4.82
1726357338.410849,439.82,-56.09,365.91
1726357319.0582352,-75.93,-3.54,-48.89
1726357113.528592,273.38,350.34,195.98
1726357266.3395495,-55.73,-197.45,492.31
1726357181.6180024,26.12,81.79,301.57
1726357133.374349,-30.82,-184.63,518.98
1726357217.9081218,-106.87,62.62,404.42
1726357129.7009647,196.72,419.37,-111.27
1726357144.630314,-279.3,-613.1,-48.03
1726357363.793964,-20.94,84.35,-158.87
1726357486.1586993,-57.56,-179.99,-155.03
1726356998.2124062,0.55,-0.31,-0.24
1726357362.2255006,-232.79,193.66,97.41
1726357303.9140007,-87.65,150.39,-48.71
1726357142.6417515,321.53,-378.11,-370.48
1726357397.6121562,-111.02,-399.23,393.43
1726357417.6642032,-87.52,709.53,-207.03
1726357494.6544087,260.01,-67.93,193.3
1726357498.5817077,27.89,2.32,-20.14
1726357216.651184,330.87,-342.71,-639.4
1726357031.0494652,-1427.37,-399.78,-721.56
1726357252.7218106,80.75,-238.04,359.13
1726357503.6976457,-1.46,0.98,-0.49
1726356841.3726602,0.12,-0.37,0.18
1726357474.6092896,148.68,-7.26,78.86
1726357096.798523,-197.14,-209.05,91.86
1726357068.3344316,712.71,-466.86,-335.08
1726357451.8265474,-4.46,-215.88,165.04
1726357396.6459155,89.9,-404.17,226.38
1726357447.6786473,-0.06,2.93,1.4
1726357300.5973916,4.64,-46.33,-132.26
1726357512.1548977,0.43,3.85,-0.79
1726357347.6208534,87.77,-715.39,-106.14
1726357482.2264023,190.19,-518.98,-397.89
1726357355.179558,0.55,154.48,-9.64
1726357484.6928692,-332.28,392.09,-73.12
1726357282.15556,28.81,-184.57,8.91
1726357481.4360824,169.86,132.45,99.0
1726357211.355804,-376.65,75.38,45.04
1726357493.673436,136.35,186.52,23.74
1726357308.6642034,-84.53,90.76,-171.51
1726357493.9051,88.68,-180.79,-193.05
1726357301.926304,-39.55,-63.84,23.44
1726357242.2734032,-32.59,-10.99,99.0
1726357322.4018643,25.15,-255.8,794.8
1726357045.1165586,81.36,97.05,358.7
1726357313.6721792,73.67,-55.54,-163.82
1726357292.4420242,-28.26,124.94,-7.08
1726357366.1200333,-82.28,289.61,-283.87
1726357504.168618,0.49,-0.49,0.31
1726357001.5344634,0.92,0.73,-1.65
1726357428.6869998,-356.69,729.55,84.72
1726357125.828235,247.13,184.45,-316.28
1726357158.7744331,-9.46,137.63,-47.67
1726357051.3657188,-483.34,-152.95,741.15
1726357434.359928,-8.91,-41.5,-87.04
1726357302.677042,-68.48,65.0,-125.85
1726357065.693559,-171.87,-147.52,-345.83
1726356873.9725585,-573.91,-303.1,-745.24
1726357341.1452098,16.85,-184.02,-342.1
1726357256.217442,-133.73,-166.63,811.46
1726357283.384776,-111.94,57.01,88.5
1726357308.1561544,43.15,59.69,201.17
1726356856.7455645,0.0,-0.55,0.43
1726357016.76436,-172.42,-249.94,-18.86
1726357216.389278,117.55,-80.2,-378.11
1726357065.4318044,141.48,111.08,142.76
1726357294.6616502,51.88,94.91,-170.23
1726357466.6375673,137.94,-73.91,-97.9
1726357415.3850317,109.92,-332.4,478.09
1726357202.3546236,51.57,-311.04,500.12
1726357040.5752702,-79.77,-389.34,891.54
1726357412.583763,38.02,-119.02,348.69
1726356885.226725,177.12,63.6,648.56
1726357012.1996522,-2.75,-14.65,2.75
1726357267.794754,-108.52,44.92,8.18
1726357415.6026044,14.04,-466.06,283.69
1726357505.3960192,-0.24,-1.59,1.65
1726357128.976555,-690.8,280.88,607.42
1726357124.1066494,279.11,-42.66,-606.26
1726357163.6330838,-14.59,-50.48,133.91
1726356877.6945715,-191.71,109.5,-990.17
1726357130.6777053,-266.24,122.31,-352.11
1726357392.957576,107.73,-448.61,202.51
1726357386.586577,-20.14,1070.56,236.63
1726357241.5574305,44.62,47.3,47.49
1726357461.23098,-57.43,-20.14,-56.82
1726357198.096865,8.3,311.22,-407.41
1726356885.7275095,-148.44,-464.9,555.79
1726357092.5794916,175.6,262.7,267.7
1726357070.1162105,400.21,43.21,507.63
1726356831.0425117,-0.12,-0.37,0.06
1726357130.429514,124.94,-369.26,-358.46
1726357074.627715,80.81,-220.64,481.14
1726357352.3013597,182.92,-252.44,230.29
1726357082.3941553,428.04,-292.54,-700.2
1726357487.8588762,-50.54,-161.13,-62.13
1726357423.4657276,51.94,-105.41,7.57
1726357216.1354218,64.7,150.09,264.89
1726357226.7004707,-179.44,323.79,224.24
1726357310.6549735,-31.8,-105.71,-77.27
1726357038.5840533,280.76,678.89,-649.48
1726357032.3077896,-520.02,-491.33,979.37
1726357486.879464,7.2,316.16,-173.77
1726357465.1345406,34.18,-6.41,63.9
1726357001.8990643,0.73,0.31,-0.18
1726357106.4220257,-95.76,271.42,634.77
1726357417.373216,-208.37,234.01,-140.08
1726357463.1854572,23.25,40.95,35.64
1726357274.153963,-43.46,58.96,-134.03
1726357422.1529615,-93.63,46.45,162.29
1726357334.1558971,103.76,202.82,-311.95
1726357240.5872276,-73.55,251.65,104.25
1726357453.2178347,552.8,-441.1,716.98
1726357318.8182154,-44.25,18.19,28.87
1726357500.287502,-3.3,-3.23,0.31
1726357361.987361,-381.16,721.56,272.71
1726357145.9169116,381.47,117.61,-905.09
1726357067.5645225,23.99,-310.3,606.02
1726356866.164001,-70.31,289.61,130.07
1726357384.8498833,189.82,464.36,311.46
1726357195.12402,200.01,-109.19,593.26
1726357092.821645,367.37,373.78,-219.79
1726357231.3980217,-33.51,-412.84,-62.07
1726357249.21111,-3.11,29.66,-15.38
1726357119.5481646,97.66,-41.56,314.94
1726357448.419269,0.43,-1.28,1.4
1726357348.098281,-145.08,591.06,190.49
1726357062.9492211,248.84,507.08,-242.92
1726357231.639133,-319.7,-182.68,-498.78
1726357349.3523889,41.87,-848.69,-199.28
1726357460.355645,-34.48,185.67,-408.45
1726356872.9292884,-12.76,-462.4,-578.19
1726357010.8935816,188.78,-14.04,41.32
1726357026.2277377,64.27,-720.58,148.01
1726357103.117034,-82.4,266.6,110.9
1726357035.3981311,-796.2,-744.87,-459.53
1726357202.5902488,117.98,190.98,364.38
1726357170.259873,40.47,-338.87,-85.33
1726357319.819846,-11.54,16.78,-24.9
1726357057.3410776,4.58,-594.67,525.39
1726357346.375114,-85.94,712.71,125.18
1726357393.2078965,43.09,132.75,59.45
1726357506.8414423,-1.04,3.36,-2.56
1726357288.8804748,-4.21,81.36,-235.72
1726357055.3321936,-88.68,-316.89,516.17
1726357496.8638945,-91.37,-65.98,-40.34
1726357053.0638356,-623.66,399.54,419.49
1726357348.8647618,15.87,-11.29,145.57
1726357207.4664948,263.92,-201.84,555.36
1726357135.387566,-122.38,-220.83,452.7
1726357447.9261837,0.06,-0.98,-2.69
1726357246.5702806,-57.43,251.59,-15.5
1726357429.4322455,447.33,-278.44,450.81
1726356835.933622,-0.31,-0.37,0.12
1726357136.3494496,258.12,-402.4,-393.92
1726357035.1536374,-693.48,-667.79,669.37
1726357314.395257,-18.92,105.04,92.41
1726356993.4163544,-1.95,-1.04,0.49
1726356886.724157,380.49,-513.12,740.91
1726357043.8408828,89.48,-386.84,-347.41
1726357436.544741,13.18,-13.43,18.31
1726357024.9211078,86.3,-354.49,125.49
1726357408.813891,2.38,-19.04,268.37
1726357320.0720315,377.75,133.79,97.17
1726357305.9262648,-58.96,-146.91,173.77
1726357427.451041,127.38,278.44,-326.97
1726357357.8312895,-44.62,24.35,-13.18
1726356867.0928824,-142.82,259.4,532.23
1726357426.4739976,-153.26,308.72,-207.64
1726357415.8519642,-83.44,-137.45,-43.46
1726357006.91715,-15.75,-11.66,15.2
1726357511.6671207,-0.92,2.14,-1.77
1726357245.0746317,-324.16,255.62,434.39
1726357209.241058,-168.52,91.74,-1050.17
1726356867.6126342,291.38,78.25,852.42
1726357278.2279344,2.08,-21.0,221.56
1726357163.387957,26.73,-242.49,136.41
1726357410.6133056,-28.81,265.69,-258.24
1726357447.4102836,0.67,-4.09,-0.37
1726357495.8931432,139.47,230.71,-794.37
1726357360.5165317,-104.31,194.89,23.44
1726357335.537741,-146.91,231.87,414.18
1726357322.89845,185.85,447.45,859.86
1726357028.0000603,-151.73,-577.82,-54.87
1726357153.709618,-45.96,400.51,199.4
1726357371.6989946,-89.29,587.89,44.25
1726357428.1773715,-54.26,-220.58,-124.88
1726357228.1768918,-78.31,290.41,306.34
1726357389.0489185,-64.51,-623.35,499.02
1726357034.1159782,-449.77,-356.93,955.51
1726357121.638224,57.31,-121.77,326.29
1726357285.896833,-57.13,-65.55,153.2
1726357390.0296235,10.93,422.91,-606.26
1726356994.2129805,2.75,1.16,-1.22
1726357006.6545703,3.97,2.5,-3.36
1726357154.189146,602.6,-335.39,-185.61
1726357508.7800782,-0.37,-0.31,0.49
1726357143.1374476,-295.17,295.1,-355.41
1726357390.7552085,284.36,-665.1,72.02
1726357146.671116,-99.43,-609.68,-376.22
1726357021.0134552,-16.3,-88.62,165.04
1726357142.1626575,176.15,326.42,-318.18
1726357185.9391613,-37.9,435.42,-69.4
1726357375.864884,-243.47,541.56,60.73
1726357084.6765225,460.75,-500.79,-262.08
1726357454.956842,59.75,-295.23,222.35
1726357296.40899,-197.63,134.34,31.31
1726357269.3312018,328.67,-44.86,213.38
1726357225.4825394,-135.25,229.55,300.17
1726357414.6609662,-151.92,34.85,-100.46
1726357498.8448226,-6.16,20.32,-7.93
1726357345.3747723,168.27,-29.79,-207.76
1726357114.2622275,145.26,-445.56,-456.12
1726357170.5115187,-72.94,-37.41,-192.63
1726356875.371384,-268.25,405.15,-603.45
1726357102.8257823,-66.41,365.42,281.62
1726357262.5638528,-362.0,91.86,361.94
1726357043.0960054,79.77,-315.67,-708.62
1726357159.2583413,-231.63,161.93,489.26
1726357439.7801285,1.28,-4.94,1.89
1726357432.8885443,-39.0,29.24,-64.21
1726357431.6356976,-78.43,121.52,195.25
1726356844.6640568,-1.53,-0.31,-0.18
1726357199.1567175,-13.49,527.77,-118.04
1726357357.5614443,-42.54,334.35,-50.23
1726357493.1752489,170.1,-313.23,-530.33
1726357297.862151,-233.34,50.72,472.9
1726356865.321013,-136.47,12.02,-5.31
1726357172.7100651,46.63,-233.7,132.14
1726357291.7015462,-1.65,226.2,45.78
1726357006.4043758,-16.24,1.1,-8.18
1726357238.5894496,-90.21,235.96,109.74
1726357322.148152,-594.54,-268.74,725.95
1726357190.5226254,15.81,-120.97,411.07
1726357384.3654325,299.62,-573.3,68.91
1726357201.5533836,174.68,602.17,196.9
1726357095.2990308,359.5,100.04,-629.46
1726357404.3433962,123.54,25.82,-131.53
1726357397.8573284,38.7,-177.98,615.3
1726357230.913483,-352.29,-85.94,633.97
1726357449.1583707,1.1,0.12,0.79
1726357084.9222834,212.16,-355.1,-158.26
1726357061.1691716,-152.83,-40.95,-542.91
1726357329.9316666,115.97,-341.43,-254.52
1726357456.1760547,34.36,-343.93,85.69
1726357404.1012306,-70.19,150.21,-44.01
1726357000.3864045,-2.56,-1.65,1.59
1726357351.318134,-256.71,452.94,192.14
1726357230.4188042,-276.18,-49.01,-527.65
1726357460.1066065,28.38,-207.64,298.65
1726357351.809347,62.81,280.64,-250.67
1726357326.15275,-705.75,163.21,333.86
1726357027.5021927,-84.9,-380.25,768.31
1726357242.511113,133.0,-198.67,-160.95
1726357424.986894,2.81,113.77,-85.63
1726356862.8031714,-325.62,-178.22,-37.9
1726357307.175322,-49.93,-185.18,-59.63
1726357239.106063,-311.71,149.35,535.89
1726357017.5390308,34.06,148.86,95.76
1726357071.132825,392.94,-553.65,-150.94
1726357340.6386502,132.39,-515.5,29.05
1726357400.0803468,-174.62,72.08,103.21
1726357436.801703,12.21,-8.24,10.31
1726357323.9322417,243.23,39.67,-326.17
1726357498.337951,72.27,-60.0,19.59
1726357087.6721869,-539.25,194.82,448.91
1726357054.843067,-67.08,411.8,239.07
1726357462.4436774,16.42,-161.25,42.85
1726357055.6009042,249.39,207.21,265.99
1726357127.998608,349.98,-160.34,-783.75
1726357407.0785017,-5.07,-27.71,256.96
1726357369.8649502,-220.83,744.02,99.18
1726357220.9144218,-45.65,389.53,130.92
1726357199.9740095,-9.95,-158.75,505.43
1726357011.6522205,-116.7,-85.63,-44.92
1726357233.1143456,71.47,-300.84,-181.34
1726357032.8125627,-1999.76,300.72,-34.06
1726356838.407019,-0.31,-0.37,0.06
1726357470.9009936,44.49,9.77,-60.85
1726357040.0801363,-212.46,249.33,-39.18
1726357252.491877,7.39,-241.7,322.39
1726357465.6425686,13.31,-15.2,1.95
1726356829.8153615,-0.24,-0.37,0.12
1726357189.4815996,36.32,248.54,235.9
1726357277.266073,112.67,-91.31,-71.96
1726357387.567896,221.74,-998.9,135.13
1726357134.102619,352.48,-131.16,-618.23
1726357247.5470226,-81.79,-253.23,-197.02
1726357321.896279,-182.62,183.41,215.94
1726357445.0160837,0.18,5.37,-3.85
1726357087.9246094,-234.13,-325.74,525.57
1726357318.0883596,-282.1,-120.24,-27.89
1726357434.8416502,-49.44,96.07,23.74
1726357312.92216,-13.55,37.23,174.8
1726357223.222426,90.76,-234.19,83.8
1726357433.3533227,-27.04,191.65,85.82
1726357305.4242897,109.68,-72.94,-2.26
1726357263.7929354,109.68,-256.29,-159.85
1726357094.3462954,-865.91,-139.34,569.21
1726357036.6106155,-514.83,274.96,1214.29
1726357336.8486524,115.48,-16.11,-417.85
1726357120.5807202,-28.2,-140.62,-331.18
1726357469.673882,-132.2,-24.6,44.01
1726357350.8293557,11.29,-418.15,-137.21
1726357291.9319575,-167.54,-164.31,193.91
1726357252.978277,192.08,31.37,134.34
1726357506.5995822,-0.31,-3.48,0.31
1726357118.5104792,22.34,-185.79,-288.33
1726357014.274881,135.38,177.0,45.84
1726357138.029878,270.81,87.77,-519.84
1726357310.1530206,141.91,100.46,-229.55
1726357490.0424156,-347.41,105.83,111.51
1726357082.6360042,341.43,-495.48,-324.04
1726357353.0156925,-126.28,562.87,-14.71
1726357337.093862,147.22,15.5,-422.55
1726357333.670751,18.13,-217.47,268.37
1726357039.0768027,428.65,665.71,-499.39
1726357376.3685503,-25.7,-529.72,440.31
1726357215.8878098,-367.49,103.82,534.3
1726357193.030335,-34.55,232.06,113.53
1726357214.153744,-288.51,-34.91,400.82
1726357078.3271413,121.64,-340.82,-476.38
1726357056.858363,-267.21,458.5,39.67
1726357002.1583166,1.1,-0.12,-0.92
1726357250.2539208,42.97,-5.98,23.68
1726357429.912471,-53.83,112.3,-394.9
